Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu04014:Ras signaling pathway	112	1.3595532896334062	0.008547401873157195	FGF18, PDGFB, TBK1, EFNA1, PDGFA, EFNA2, EFNA3, GNG8, GAB2, GAB1, RALB, RALA, RRAS, PRKACA, PDGFC, PRKACB, GNG4, INSR, GNG5, EGFR, PLD2, PIK3CB, RELA, FGF22, BRAP, VEGFB, VEGFC, MAPK3, VEGFA, PDGFRA, MAPK9, MAPK8, FGFR2, FGFR1, FGFR4, FGFR3, GRB2, ARF6, BCL2L1, RASAL2, KRAS, RAC2, RAC3, RAC1, MAP2K1, MAP2K2, MET, EPHA2, PTPN11, PLCG1, ETS1, ETS2, RAP1A, RAP1B, ABL1, PLA2G4B, FGF8, RAB5B, FGF9, RAB5C, NFKB1, AKT1, PAK6, CDC42, PAK2, PAK4, RHOA, SHC1, PAK1, FGF1, SHC3, CHUK, FGF4, AKT2, PRKCA, RALBP1, PRKCB, GNB2, GNB1, RRAS2, RAB5A, PLA2G6, NGFR, KSR1, CSF1, GNG11, GNG12, IGF1R, REL, SOS1, PLA2G12A, SOS2, PIK3R5, RASA3, PIK3R3, RASA1, PIK3R1, EXOC2, PIK3R2, RASA2, FLT1, NF1, RAF1, BAD, MAPK10, RALGDS, NRAS, RASSF5, RASSF1, CALM3, CALM2, CALM1	3134	229	7720	1.2047608564191026	0.9184524504857523	0.02603989567856313	10.795362787585262
KEGG_PATHWAY	mmu00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin	17	0.20636076717649915	0.008747976693150684	NDST3, EXTL3, NDST1, B3GALT6, NDST2, HS3ST2, EXTL2, GLCE, HS2ST1, B3GAT3, XYLT2, HS6ST3, HS6ST1, EXT1, EXT2, B4GALT7, HS3ST3B1	3134	24	7720	1.7448415230801957	0.9231306261700535	0.026371531518159075	11.035225017981286
KEGG_PATHWAY	mmu04340:Hedgehog signaling pathway	17	0.20636076717649915	0.008747976693150684	CSNK1A1, CSNK1G2, BTRC, GAS1, GLI2, GLI3, SMO, CSNK1D, CSNK1E, GSK3B, PRKACA, PTCH1, CSNK1G3, PTCH2, PRKACB, FBXW11, IHH	3134	24	7720	1.7448415230801957	0.9231306261700535	0.026371531518159075	11.035225017981286
KEGG_PATHWAY	mmu03440:Homologous recombination	19	0.23063850449138143	0.0095544074237503	RAD51C, NBN, XRCC3, SSBP1, MRE11A, SHFM1, BRCA2, RAD52, RAD50, RPA3, RAD51, RPA1, POLD3, RPA2, POLD1, POLD2, MUS81, RAD54B, TOP3B	3134	28	7720	1.6715288540432127	0.939390299976454	0.028486392358099688	11.993606839004833
KEGG_PATHWAY	mmu05160:Hepatitis C	70	0.8497208060208788	0.009978466882792693	PPARA, CLDN7, LDLR, TBK1, CLDN3, NFKB1, AKT1, PDPK1, TICAM1, CHUK, AKT2, EGFR, PPP2R1B, PPP2R1A, BRAF, SOCS3, PIK3CB, RXRA, RELA, IFNAR1, IFNAR2, EIF2AK1, RIPK1, EIF2S1, CD81, MAPK3, MAPK9, MAPK8, PSME3, PIAS1, EIF2AK2, EIF2AK3, EIF2AK4, PPP2R2A, TRAF2, GRB2, NFKBIA, CLDN14, KRAS, SOS1, EIF3E, PPP2CA, SOS2, PPP2CB, PIK3R5, SCARB1, PIK3R3, TRAF6, PIK3R1, PPP2R2D, PIK3R2, NR1H3, TRAF3, RAF1, MAPK11, BAD, MAPK10, STAT1, CLDN23, TRADD, STAT2, IRF9, NRAS, CDKN1A, MAPK13, MAPK14, GSK3B, IRF1, JAK1, IRF3	3134	136	7720	1.267877923345471	0.9465146212191444	0.02943906526132778	12.493730030056883
KEGG_PATHWAY	mmu05145:Toxoplasmosis	59	0.7161932507890265	0.01288084560511435	LDLR, TLR2, TGFB3, NFKB1, TGFB2, AKT1, MAP3K7, CASP3, PDPK1, CASP9, CASP8, IFNGR2, CHUK, IFNGR1, AKT2, IRAK1, LY96, PIK3CB, RELA, SOCS1, CYCS, MAPK3, MAPK9, MAPK8, LAMC1, XIAP, GNAI2, GNAI1, NFKBIB, NFKBIA, BCL2L1, ITGB1, HSPA2, IL10RB, PIK3R5, TRAF6, PIK3R3, PIK3R1, HSPA8, PIK3R2, GNAO1, MAP2K3, H2-AB1, MAPK11, BAD, MAPK10, TAB1, STAT1, TAB2, PPIF, LAMA1, ITGA6, LAMA5, MAPK13, MAPK14, H2-EB1, JAK1, JAK2, H2-DMA	3134	113	7720	1.2861507530877445	0.9773056826992045	0.037516922893798044	15.846779682017909
KEGG_PATHWAY	mmu04662:B cell receptor signaling pathway	39	0.47341587764020393	0.013757211590239354	GRB2, NFKBIE, NFKBIB, PPP3R1, NFKBIA, NFKB1, AKT1, KRAS, RAC2, RAC3, SOS1, RAC1, SOS2, PPP3CB, CD22, PPP3CC, PIK3R5, PPP3CA, NFATC2, PIK3R3, NFATC3, CHUK, PIK3R1, NFATC1, AKT2, PIK3R2, BCL10, MAP2K1, MAP2K2, INPPL1, PIK3CB, RELA, RAF1, VAV2, NRAS, GSK3B, JUN, MAPK3, CD81	3134	70	7720	1.372413164372322	0.9824901892771999	0.03964276065541272	16.835619518687828
KEGG_PATHWAY	mmu00562:Inositol phosphate metabolism	39	0.47341587764020393	0.013757211590239354	IMPA2, IMPAD1, CDIPT, SYNJ1, PIP5K1C, PI4K2B, PIP5K1A, PTEN, ITPKA, MTMR2, MTMR3, PLCB3, ISYNA1, MTMR1, PIK3C3, PIKFYVE, SYNJ2, INPP5E, PLCB1, ITPK1, INPP5B, MTMR7, IPMK, MTMR4, INPP5A, ALDH6A1, MINPP1, INPPL1, PIK3CB, PIK3C2A, PIK3C2B, PI4KA, MTMR14, PLCG1, PI4K2A, IPPK, PIP4K2A, PIP4K2C, PIP4K2B	3134	70	7720	1.372413164372322	0.9824901892771999	0.03964276065541272	16.835619518687828
KEGG_PATHWAY	mmu03050:Proteasome	27	0.3277494537509104	0.01450757775466369	SHFM1, PSMA7, PSMB11, PSMF1, PSMB7, PSMB1, PSMB3, PSMB2, PSMD1, PSMD3, PSMD7, PSMD8, PSMA2, PSMD14, PSMD13, PSME1, PSMD12, PSMA6, PSMC3, PSME2, PSMD11, PSMC2, PSMA4, PSMA3, POMP, PSME3, PSME4	3134	45	7720	1.4779834077855776	0.9859795985959251	0.04136982876756945	17.673737178753367
KEGG_PATHWAY	mmu04921:Oxytocin signaling pathway	79	0.9589706239378489	0.014781726172557838	MEF2C, ADCY4, ADCY1, ADCY5, PRKAG1, PRKAG2, KCNJ12, CAMKK2, ACTG1, PLCB3, RHOA, EEF2K, PRKACA, PRKACB, PLCB1, MAP2K5, EGFR, PRKCA, ROCK1, ROCK2, PIK3CB, PRKAB2, EEF2, CACNG2, PPP1CC, PPP1CB, PRKCB, CCND1, PPP1CA, GNAQ, JUN, MAPK3, CAMK1, GUCY1B3, MAPK7, CAMK1D, GNAI2, GNAI1, CAMK2G, PPP1R12C, PPP3R1, KCNJ2, KRAS, PPP1R12A, CAMK2D, PPP3CB, PPP3CC, PIK3R5, CAMK2B, PRKAA1, PPP3CA, PRKAA2, PIK3R3, NFATC2, NFATC3, PIK3R1, PIK3R2, NFATC1, ACTB, GNAO1, MAP2K1, MAP2K2, RAF1, NPR1, RCAN1, NPR2, ITPR2, NRAS, KCNJ4, CDKN1A, KCNJ6, ADCY9, RGS2, CALM3, CACNA1C, CACNA1D, PLA2G4B, CALM2, CALM1	3134	158	7720	1.2316528398213147	0.987073591025183	0.04173621078989309	17.97799244490235
KEGG_PATHWAY	mmu04962:Vasopressin-regulated water reabsorption	26	0.3156105850934693	0.014814647560801577	DYNC1LI1, DYNC1LI2, RAB5B, RAB5C, STX4A, DYNLL1, DYNLL2, CREB3L2, DYNC2H1, RAB11B, RAB11A, PRKACA, PRKACB, DYNC1H1, ARHGDIA, NSF, CREB3, CREB1, CREB5, DCTN4, DCTN1, DCTN2, ADCY9, RAB5A, VAMP2, DYNC1I2	3134	43	7720	1.4894406435048455	0.9871991063065494	0.041430310715815155	18.01445922020184
KEGG_PATHWAY	mmu00620:Pyruvate metabolism	24	0.29133284777858703	0.01534371367329257	ME1, LDHA, ME2, LDHD, ACACA, DLAT, ACSS2, ACAT2, ACAT1, ALDH3A2, PDHB, PCK1, HAGH, PCX, ALDH7A1, DLD, ACYP2, ALDH2, ACOT12, GLO1, PDHA1, FH1, ALDH9A1, MDH2	3134	39	7720	1.515880418241618	0.9890574104656328	0.042485442043043165	18.59844883629027
KEGG_PATHWAY	mmu04916:Melanogenesis	52	0.6312211701869386	0.017393618684149462	WNT5A, ADCY4, ADCY1, GNAI2, GNAI1, ADCY5, CAMK2G, MITF, TCF7L2, CTNNB1, PLCB3, WNT4, KRAS, CAMK2D, CREB3L2, CAMK2B, PRKACA, PRKACB, PLCB1, FZD9, DVL2, PRKCA, FZD8, DVL3, TCF7, GNAO1, MAP2K1, CREB3, MAP2K2, CREB1, CREBBP, FZD1, RAF1, LEF1, FZD2, FZD5, FZD4, FZD7, DVL1, PRKCB, NRAS, EP300, ADCY9, GNAQ, GSK3B, MAPK3, WNT9B, CALM3, WNT9A, WNT7A, CALM2, CALM1	3134	99	7720	1.2938575287011789	0.9940456079132802	0.04762502427248827	20.8250189304084
KEGG_PATHWAY	mmu00310:Lysine degradation	30	0.3641660597232338	0.018857262896796408	AADAT, DLST, SETDB2, EHMT1, EHHADH, SETD1B, SETD1A, AASS, ECHS1, WHSC1, EHMT2, OGDH, ACAT2, ACAT1, HADHA, BBOX1, ALDH3A2, SUV39H2, DOT1L, ALDH7A1, PLOD3, WHSC1L1, ASH1L, SETMAR, ALDH2, SETD7, SETD2, HADH, NSD1, ALDH9A1	3134	52	7720	1.4211378921015168	0.9961469871686555	0.05109107244598954	22.380187895342974
KEGG_PATHWAY	mmu05031:Amphetamine addiction	37	0.4491381403253216	0.019714446945788607	CAMK2G, ADCY5, PPP3R1, GRIN3B, GRIN3A, ATF2, PPP1R1B, GRIN2D, ATF6B, CREB3L2, PPP3CB, CAMK2D, PPP3CC, PRKACA, CAMK2B, PRKACB, PPP3CA, PRKCA, ARC, CREB3, CREB1, MAOB, CREB5, FOSB, PPP1CC, SIRT1, PPP1CB, PRKCB, PPP1CA, ATF4, JUN, CALM3, SLC18A1, CACNA1C, CACNA1D, CALM2, CALM1	3134	67	7720	1.3603329872653325	0.9970148932635532	0.05288766227731967	23.277805801624208
KEGG_PATHWAY	mmu00020:Citrate cycle (TCA cycle)	20	0.24277737314882253	0.024339758071229622	DLST, ACO1, SUCLG2, CS, ACLY, DLAT, OGDH, IDH3A, PDHB, PCK1, SDHA, PCX, SDHC, SDHD, DLD, IDH1, PDHA1, FH1, SUCLA2, MDH2	3134	32	7720	1.5395660497766435	0.9992497715951979	0.0644508543398492	27.95786145997976
KEGG_PATHWAY	mmu04261:Adrenergic signaling in cardiomyocytes	74	0.8982762806506432	0.026125830019577596	ADCY4, ADCY1, ATP1B1, PPP2R5B, ATP1B3, ATP1B2, PPP2R5A, PPP2R5D, ADCY5, PPP2R5C, ATP2B1, AKT1, ATP2B2, PLCB3, ATP2B4, ATF6B, CREB3L2, PRKACA, PRKACB, PLCB1, AKT2, PPP2R1B, PRKCA, PPP2R1A, PIK3CB, CACNG2, PPP1CC, PPP1CB, PPP1CA, GNAQ, MAPK3, PPP2R5E, PPP2R2A, MYL4, PPP2R3A, SCN1B, GNAI2, GNAI1, CREM, CAMK2G, TPM2, TPM1, TPM4, TPM3, ATF2, PPP2CA, PPP2CB, CAMK2D, PIK3R5, CAMK2B, PIK3R3, SCN5A, PIK3R1, PPP2R2D, PIK3R2, CREB3, CREB1, MAPK11, ATP1A1, CREB5, RPS6KA5, ATF4, ADCY9, MAPK13, MAPK14, ADRA1B, CALM3, SCN4B, ADRA1A, CACNA1C, CACNA1D, CALM2, CALM1, SLC9A1	3134	150	7720	1.2152308019570304	0.9995606290021471	0.06846261712644086	29.6933076064095
KEGG_PATHWAY	mmu05014:Amyotrophic lateral sclerosis (ALS)	29	0.35202719106579267	0.02675539157620853	ALS2, BID, PRPH, DERL1, PPP3R1, BCL2L1, DAXX, MAP3K5, CASP3, CASP9, GRIN2D, RAC1, PPP3CB, NEFH, PPP3CC, PPP3CA, NEFM, MAP2K3, CYCS, TOMM40, MAPK11, BAD, SOD1, MAPK13, BAX, MAPK14, TOMM40L, RAB5A, APAF1	3134	51	7720	1.4007032296007107	0.9996362308240123	0.06946056884127172	30.295750183412483
KEGG_PATHWAY	mmu04530:Tight junction	69	0.8375819373634377	0.027309950601683862	CLDN7, VAPA, CLDN3, CASK, PTEN, CTNNB1, ACTG1, CSNK2A2, AKT1, CDC42, CTTN, CSNK2A1, RHOA, RRAS, AKT2, PPP2R1B, PRKCA, SYMPK, PPP2R1A, F11R, MAGI3, MAGI2, MAGI1, ACTN4, MPDZ, MPP5, PRKCI, ACTN1, PRKCH, ACTN2, ACTN3, CDK4, MYH9, CTNNA1, PRKCE, PRKCD, CTNNA3, PRKCB, RRAS2, ASH1L, JAM2, PPP2R2A, SHROOM1, PRKCZ, SHROOM2, PARD3, RAB3B, SHROOM3, GNAI2, GNAI1, CLDN14, LLGL1, LLGL2, KRAS, PPP2CA, PPP2CB, YES1, PPP2R2D, ACTB, PARD6A, PARD6B, CSNK2B, MYL12B, CLDN23, NRAS, TJP1, MYH14, TJP2, MYH10	3134	139	7720	1.222792028024039	0.9996920032474237	0.0702519406876595	30.822462338670263
KEGG_PATHWAY	mmu00071:Fatty acid degradation	28	0.33988832240835154	0.027745817365184694	ACOX1, ACADSB, CPT2, EHHADH, ADH5, ECHS1, ACAT2, ACAT1, ALDH3A2, HADHA, HADHB, ACSL1, ADH1, HADH, ACSL4, ACAA1A, ACAA1B, ACSL3, ACAA2, ACADM, ACADS, ACADL, CPT1A, CYP4A10, ALDH7A1, CYP4A31, ALDH2, ALDH9A1	3134	49	7720	1.407603245510074	0.9997297862243065	0.07073357645863898	31.233856119384352
KEGG_PATHWAY	mmu04024:cAMP signaling pathway	94	1.1410536537994658	0.03315978109473332	PPARA, ADCY4, ACOX1, ADCY1, ATP1B1, ATP1B3, ATP1B2, ADCY5, PDE3B, GRIN3B, NFKB1, GRIN3A, GABBR2, GLI3, AKT1, ATP2B1, ATP2B2, BDNF, ATP2B4, PPP1R1B, GRIN2D, PDE4B, RHOA, CREB3L2, RRAS, PRKACA, PAK1, PRKACB, HTR1D, AKT2, PLD2, PTGER3, ROCK1, BRAF, ROCK2, PIK3CB, RELA, PDE4D, PPP1CC, PPP1CB, SSTR5, SSTR2, PPP1CA, EP300, JUN, RRAS2, MAPK3, MAPK9, MAPK8, ORAI1, GNAI2, ADORA2A, GNAI1, CAMK2G, NFKBIA, RAC2, RAC3, RAC1, PPP1R12A, CAMK2D, PIK3R5, CAMK2B, HCN4, PIK3R3, PIK3R1, PIK3R2, NFATC1, GPR119, MAP2K1, CREB3, MAP2K2, CREB1, CREBBP, RAF1, NPR1, CREB5, PDE3A, ATP1A1, BAD, MAPK10, VAV2, ADCY9, CALM3, RAP1A, ABCC4, RAP1B, PTCH1, CACNA1C, CACNA1D, CALM2, LIPE, CALM1, F2R, SLC9A1	3134	197	7720	1.17538443597161	0.9999470854944473	0.08345133602354349	36.15874100722295
KEGG_PATHWAY	mmu00250:Alanine, aspartate and glutamate metabolism	22	0.2670551104637048	0.03393876401615045	ADSS, ADSSL1, ASS1, NIT2, ALDH5A1, GLUD1, CAD, CPS1, PPAT, RIMKLB, GLS2, GOT2, GLUL, GOT1, GLS, GFPT1, GFPT2, ABAT, ALDH4A1, ADSL, GAD1, GPT2	3134	37	7720	1.4646682419496713	0.9999581823560493	0.08464222800562649	36.83987589040372
KEGG_PATHWAY	mmu00563:Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	16	0.19422189851905802	0.03904029108069028	PIGX, PGAP1, PIGYL, PIGW, PIGV, GPAA1, GPLD1, PIGS, PIGQ, PIGP, PIGK, PIGL, PIGM, PIGF, PIGG, PIGH	3134	25	7720	1.576515634971283	0.9999910892910457	0.0961711629811971	41.1370953184969
KEGG_PATHWAY	mmu04920:Adipocytokine signaling pathway	38	0.46127700898276286	0.040539495595152686	PPARA, TRAF2, STK11, NFKBIE, PRKAG1, NFKBIB, PRKAG2, NFKBIA, NFKB1, G6PC3, CAMKK2, AKT1, ACSL1, SLC2A1, PRKAA1, PRKAA2, ACSL4, ACSL3, AGRP, CHUK, AKT2, IRS2, SOCS3, RXRB, RELA, RXRA, PRKAB2, ADIPOR2, ADIPOR1, MAPK10, IRS1, CPT1A, TRADD, PCK1, PTPN11, MAPK9, MAPK8, JAK2	3134	72	7720	1.3000779975891656	0.9999943517517386	0.0989313553506953	42.347534257130334
KEGG_PATHWAY	mmu04664:Fc epsilon RI signaling pathway	36	0.43699927166788055	0.0443823086040078	GRB2, AKT1, PDPK1, KRAS, RAC2, GAB2, RAC3, SOS1, RAC1, SOS2, PIK3R5, PIK3R3, MAP2K7, PIK3R1, PIK3R2, AKT2, PRKCA, MAP2K1, PIK3CB, MAP2K2, MAP2K3, MAP2K4, RAF1, MAPK11, MAPK10, VAV2, PRKCB, NRAS, PLCG1, MAPK13, FYN, MAPK14, MAPK3, MAPK9, MAPK8, PLA2G4B	3134	68	7720	1.3041030068696273	0.9999982502301464	0.10711668238485872	45.345841083344304
KEGG_PATHWAY	mmu04925:Aldosterone synthesis and secretion	44	0.5341102209274096	0.047573803553164457	ADCY4, ORAI1, ADCY1, LDLR, GNA11, CAMK2G, ADCY5, ATF1, ATF2, DAGLA, PLCB3, ATF6B, CREB3L2, CAMK2D, PRKACA, CAMK2B, SCARB1, PRKACB, PLCB1, PRKCA, CREB3, CREB1, CACNA1I, NR4A2, NR4A1, NPR1, CREB5, PRKCE, DAGLB, PRKCB, ITPR2, ATF4, GNAQ, ADCY9, CACNA1G, CALM3, CAMK1, CACNA1C, CACNA1D, CALM2, PRKD3, LIPE, CALM1, CAMK1D	3134	86	7720	1.2602959291194846	0.9999993412069818	0.1136270032662472	47.72563122840201
KEGG_PATHWAY	mmu04725:Cholinergic synapse	56	0.6797766448167031	0.04850247880864314	ADCY4, ADCY1, GNA11, ADCY5, KCNJ12, GNG8, AKT1, PLCB3, CREB3L2, CHRNA4, CHRNA7, PRKACA, PRKACB, PLCB1, GNG4, KCNQ2, GNG5, CHAT, AKT2, PRKCA, PIK3CB, PRKCB, CHRM4, GNB2, GNAQ, GNB1, MAPK3, GNAI2, GNAI1, CAMK2G, GNG11, GNG12, KCNJ2, KRAS, CAMK2D, PIK3R5, CAMK2B, PIK3R3, PIK3R1, PIK3R2, GNAO1, MAP2K1, CREB3, CREB1, CREB5, ITPR2, NRAS, KCNJ4, ATF4, KCNJ6, ADCY9, FYN, JAK2, CACNA1C, CACNA1D, CACNA1A	3134	113	7720	1.2207532571680286	0.9999995045075117	0.11484950150938045	48.39989170665097
KEGG_PATHWAY	mmu05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC)	37	0.4491381403253216	0.053211055797794726	DAG1, GJA1, ITGB5, CDH2, ITGB3, TCF7L2, ITGB1, CTNNB1, ACTG1, DES, ITGAV, ACTB, TCF7, ACTN4, LMNA, ITGA1, LEF1, ACTN1, ACTN2, ITGA3, CACNG2, ACTN3, CTNNA1, CTNNA3, JUP, ITGA9, ITGA6, DSG2, PKP2, ITGA8, ITGA7, DSP, DSC2, CACNA1C, CACNA1D, ITGA2B, SGCB	3134	71	7720	1.283694509109539	0.9999998836067043	0.12458080221787848	51.69646716776215
KEGG_PATHWAY	mmu00062:Fatty acid elongation	16	0.19422189851905802	0.05834966822556053	ACAA2, HSD17B12, PPT2, ECHS1, PPT1, TECR, HADHA, ACOT4, HADHB, ELOVL1, ACOT7, ELOVL5, ELOVL2, ELOVL6, HADH, MECR	3134	26	7720	1.5158804182416181	0.999999976243535	0.13505213231040103	55.07113909954481
KEGG_PATHWAY	mmu05152:Tuberculosis	83	1.0075260985676135	0.059527583024029246	RAB5B, RAB5C, TGFB3, TIRAP, TLR2, NFKB1, RFXAP, RFXANK, TGFB2, AKT1, CASP3, CASP9, PIK3C3, CASP8, RHOA, ATP6V0D1, IFNGR2, IFNGR1, AKT2, BCL10, IRAK1, RELA, CYCS, ATP6V1H, FADD, ARHGEF12, EP300, MAPK3, RAB5A, RIPK2, CTSD, MAPK9, MAPK8, KSR1, BID, CAMK2G, PPP3R1, NFYC, EEA1, NFYB, NFYA, ATP6V0B, RAB7, ATP6V0C, ITGAX, IL10RB, PPP3CB, CAMK2D, PPP3CC, CAMK2B, PPP3CA, TRAF6, HSPA9, CEBPB, SPHK2, RFX5, CREB1, CEBPG, CREBBP, RAF1, H2-AB1, MAPK11, BAD, MAPK10, STAT1, TRADD, LAMP1, LAMP2, PLK3, MAPK13, BAX, MAPK14, H2-EB1, CALM3, ATP6V0A1, JAK1, JAK2, HSPD1, APAF1, H2-DMA, CALM2, ATP6V0A2, CALM1	3134	176	7720	1.1616725648314672	0.9999999835164668	0.13661334756107768	55.813337307279085
KEGG_PATHWAY	mmu05142:Chagas disease (American trypanosomiasis)	51	0.6190823015294974	0.0607442365898657	ADCY1, GNA11, TLR2, TGFB3, NFKB1, TGFB2, AKT1, PLCB3, CASP8, TICAM1, PLCB1, IFNGR2, CHUK, IFNGR1, AKT2, PPP2R1B, IRAK1, PPP2R1A, PIK3CB, RELA, FADD, GNAQ, JUN, MAPK3, MAPK9, MAPK8, PPP2R2A, GNAI2, GNAI1, NFKBIA, CALR, ACE, PPP2CA, PPP2CB, PIK3R5, PIK3R3, TRAF6, PPP2R2D, PIK3R1, PIK3R2, CFLAR, GNAO1, TGFBR1, MAP2K4, TGFBR2, SMAD3, MAPK11, SMAD2, MAPK10, MAPK13, MAPK14	3134	103	7720	1.2196950452599427	0.9999999887049114	0.13823401748039044	56.56802675593448
KEGG_PATHWAY	mmu05012:Parkinson's disease	71	0.86185967467832	0.06475748011485986	ATP5D, SEPT5, ATP5E, ADCY5, ATP5B, UBE2G1, UBE2G2, UCHL1, NDUFAB1, PINK1, COX5A, UQCRFS1, COX5B, UQCRQ, NDUFS7, UQCR10, CASP3, NDUFS5, NDUFS4, HTRA2, CASP9, PRKACA, PRKACB, ATP5H, ATP5J, CYCS, UBE2J1, COX4I1, NDUFA13, UBE2J2, NDUFC1, NDUFA10, NDUFA11, UQCRH, ATP5C1, UBB, UQCRB, NDUFB4, NDUFB6, NDUFB7, GNAI2, ADORA2A, NDUFB8, GNAI1, ATP5G2, COX7A2L, ATP5G3, NDUFB2, NDUFA4, COX7A2, NDUFA8, NDUFA6, COX8A, UBE2L6, PARK2, UBE2L3, VDAC2, VDAC3, PARK7, VDAC1, PPIF, NDUFV3, SDHA, NDUFV1, SDHC, NDUFV2, SDHD, COX6A1, SLC18A1, ATP5A1, APAF1	3134	149	7720	1.173789954729038	0.9999999967649644	0.14585562968311316	58.97375269082295
KEGG_PATHWAY	mmu04540:Gap junction	43	0.5219713522699685	0.07334782816051774	ADCY4, ADCY1, GNAI2, PDGFB, GNAI1, TUBB2A, PDGFA, GRB2, GNA11, ADCY5, GJA1, PLCB3, KRAS, MAP3K2, SOS1, SOS2, TUBB5, TUBB6, PRKACA, PDGFC, PRKACB, PLCB1, TUBA1B, TUBA1C, MAP2K5, PRKCA, GJD2, EGFR, MAP2K1, MAP2K2, RAF1, PRKCB, ITPR2, NRAS, TJP1, CSNK1D, GNAQ, ADCY9, MAPK3, PDGFRA, TUBA4A, GUCY1B3, MAPK7	3134	86	7720	1.2316528398213145	0.9999999997813798	0.1630152922576663	63.71473366863114
KEGG_PATHWAY	mmu00410:beta-Alanine metabolism	19	0.23063850449138143	0.07336090777102197	ALDH6A1, ACADM, SRM, CNDP2, UPB1, EHHADH, ECHS1, HADHA, ALDH3A2, CARNS1, ALDH7A1, MLYCD, ALDH2, ABAT, SMOX, HIBCH, DPYD, GAD1, ALDH9A1	3134	33	7720	1.418266906460908	0.9999999997822789	0.1618598026041166	63.72154891004212
KEGG_PATHWAY	mmu04130:SNARE interactions in vesicular transport	19	0.23063850449138143	0.07336090777102197	SNAP29, STX6, STX7, STX2, STX4A, USE1, VTI1B, VTI1A, STX18, STX17, STX16, BET1L, VAMP4, VAMP3, VAMP2, SNAP23, STX11, VAMP1, YKT6	3134	33	7720	1.418266906460908	0.9999999997822789	0.1618598026041166	63.72154891004212
KEGG_PATHWAY	mmu05168:Herpes simplex infection	96	1.1653313911143481	0.07492837528371746	HMGN1, SRSF1, TBK1, H2-D1, TLR2, TBP, NFKB1, DAXX, CSNK2A2, MAP3K7, TAF5L, CASP3, CSNK2A1, TICAM1, CASP8, IFNGR2, CHUK, IFNGR1, TBPL1, CUL1, H2-K1, SOCS3, RELA, TAF4B, CYCS, SKP2, FADD, ARNTL, PPP1CC, TAF6L, PPP1CB, SRPK1, CDK2, IFNAR1, IFNAR2, PPP1CA, EIF2AK1, EP300, C1QBP, GTF2I, EIF2S1, JUN, MED8, MAPK9, MAPK8, EIF2AK2, EEF1D, EIF2AK3, EIF2AK4, CLOCK, H2-T3, USP7, GLTSCR2, TRAF2, NFKBIB, HCFC1, NFKBIA, HCFC2, SKP1A, CDC34, POLR2A, UBE2R2, HNRNPK, TAP2, PER2, PER1, PER3, TRAF6, TRAF5, TRAF3, H2-Q10, TAF3, TAF5, CREBBP, CSNK2B, H2-AB1, NXF1, MAPK10, TAB1, STAT1, TAB2, STAT2, PTPN11, SRSF3, IRF9, SRSF2, SRSF5, SRSF4, SRSF7, SRSF6, SRSF9, H2-EB1, JAK1, IRF3, JAK2, H2-DMA	3134	208	7720	1.1369103136812135	0.9999999998671979	0.16395440868048694	64.52977271241743
KEGG_PATHWAY	mmu00514:Other types of O-glycan biosynthesis	18	0.21849963583394028	0.07655682385622131	B4GALT1, ST6GAL1, B4GALT3, MGAT5B, B4GALT2, RFNG, POGLUT1, B3GAT2, POMT2, ST3GAL3, POMGNT1, CHST10, PLOD3, POMT1, POFUT2, GXYLT1, POFUT1, LFNG	3134	31	7720	1.4303065236634622	0.999999999920609	0.16614225887063006	65.35177727488734
KEGG_PATHWAY	mmu03022:Basal transcription factors	24	0.29133284777858703	0.0774051948536143	TAF2, TAF3, CCNH, TAF5, TAF4B, GTF2H4, GTF2H3, TBP, GTF2H5, TAF6L, GTF2B, GTF2H1, TAF11, GTF2E2, TAF5L, TAF12, TAF15, GTF2A1, GTF2I, GTF2F1, GTF2A2, TAF9, TBPL1, ERCC2	3134	44	7720	1.3436212798050706	0.9999999999392966	0.16670245160700548	65.77300155099391
KEGG_PATHWAY	mmu05217:Basal cell carcinoma	29	0.35202719106579267	0.0776696664698413	WNT5A, GLI2, TCF7L2, GLI3, CTNNB1, WNT4, AXIN2, APC, AXIN1, FZD9, DVL2, DVL3, FZD8, TCF7, BMP2, FZD1, LEF1, FZD2, FZD5, FZD4, FZD7, DVL1, SMO, GSK3B, WNT9B, PTCH1, WNT9A, PTCH2, WNT7A	3134	55	7720	1.2988339038115682	0.9999999999441715	0.1660698824187702	65.90334268103996
KEGG_PATHWAY	mmu00650:Butanoate metabolism	16	0.19422189851905802	0.08323217900464489	ACADS, ALDH5A1, EHHADH, ECHS1, ACAT2, ACAT1, HADHA, ACSM3, L2HGDH, ABAT, HADH, AACS, GAD1, BDH1, ACSM5, HMGCL	3134	27	7720	1.459736699047484	0.999999999990456	0.17609748713612228	68.54062262131376
